Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023012910;0040771302;;0090016200;G034E;241375444R;SLI---2112;1;1206;1010;385;85,300;0;GERB--0528_1206_1010;none;202307170000;202308181330;21;100
0090016200_08062023013279;0040771302;;0090016200;G034E;227A89889R;SLI---2112;1;1206;1010;1185;377,900;0;GERB--0528_1206_1010;none;202307170000;202308181330;22;100
0090016200_08062023013491;0041681300;;0090016200;G034E;474010436R;ECA---0021;1;1200;1000;445;24,740;0;GERB--3551_1200_1000;none;202307170000;202308181330;182;100
0090016200_08062023013493;0040771302;;0090016200;G034E;241374055R;SLI---2112;1;1206;1010;385;162,100;0;GERB--0528_1206_1010;none;202307170000;202308181330;35;100
0090016200_08062023013990;0042259201;;0090016200;G034E;964006160R;SLI---2112;1;1206;1010;1085;205,550;0;GERB--0528_1206_1010;none;202307170000;202308181330;9;100
0090016200_08062023015290;0041647900;;0090016200;G034E;391003170R;SLI---0770;1;1200;1000;975;651,800;45;GERB--1213_1200_1000;none;202307170000;202308181330;30;2
0090016200_08062023018549;0041647900;;0090016200;G034E;391003721R;SLI---0770;1;1200;1000;975;654,040;45;GERB--1213_1200_1000;none;202307170000;202308181330;30;2
0090016200_08062023018771;0040771302;;0090016200;G034E;241375868R;SLI---2112;1;1206;1010;385;60,500;0;GERB--0528_1206_1010;none;202307170000;202308181330;165;100
0090016200_08062023019084;0041681300;;0090016200;G034E;474017581R;ECA---0021;1;1200;1000;1045;50,850;0;GERB--3551_1200_1000;none;202307170000;202308181330;56;100
0090016200_08062023021178;0040771302;;0090016200;G034E;241379389R;SLI---2112;1;1206;1010;285;166,200;0;GERB--0528_1206_1010;none;202307170000;202308181330;45;100
0090016200_08062023021615;0040771302;;0090016200;G034E;241371772R;SLI---2112;1;1206;1010;285;99,500;0;GERB--0528_1206_1010;none;202307170000;202308181330;37;100
0090016200_08062023021762;0040771302;;0090016200;G034E;227953878R;SLI---2112;1;1206;1010;1185;292,400;0;GERB--0528_1206_1010;none;202307170000;202308181330;19;100
0090016200_08062023022131;0040771302;;0090016200;G034E;208S69870R;SLI---2112;1;1206;1010;1185;451,900;0;GERB--0528_1206_1010;none;202307170000;202308181330;22;100
0090016200_08062023023620;0041647900;;0090016200;G034E;391019274R;SLI---0770;5;1200;1000;975;562,200;45;GERB--1213_1200_1000;none;202307170000;202308181330;30;2
0090016200_08062023024209;0042259201;;0090016200;G034E;964011784R;SLI---2112;1;1206;1010;485;78,735;0;GERB--0528_1206_1010;none;202307170000;202308181330;28;100
0090016200_08062023024708;0041647900;;0090016200;G034E;391017183R;SLI---0770;5;1200;1000;975;567,800;45;GERB--1213_1200_1000;none;202307170000;202308181330;30;2
0090016200_08062023025606;0041647900;;0090016200;G034E;391006657R;SLI---0770;2;1200;1000;975;614,280;45;GERB--1213_1200_1000;none;202307170000;202308181330;29;2
0090016200_08062023026365;0042259201;;0090016200;G034E;964014474R;SLI---2112;2;1206;1010;1085;205,550;0;GERB--0528_1206_1010;none;202307170000;202308181330;8;100
0090016200_08062023027226;0041647900;;0090016200;G034E;391017471R;SLI---0770;1;1200;1000;975;576,900;45;GERB--1213_1200_1000;none;202307170000;202308181330;32;2
0090016200_08062023031800;0042259201;;0090016200;G034E;964010366R;SLI---2112;3;1206;1010;1085;188,225;0;GERB--0528_1206_1010;none;202307170000;202308181330;7;100
0090016200_08062023032338;0043175400;;0090016200;G034E;460892131R;ECA---0021;1;1200;1000;345;40,150;0;GERB--3551_1200_1000;none;202307170000;202308181330;198;100
0090016200_08062023033017;0041647900;;0090016200;G034E;391005721R;SLI---0770;1;1200;1000;975;606,440;45;GERB--1213_1200_1000;none;202307170000;202308181330;29;2
0090016200_08062023033020;0041647900;;0090016200;G034E;391005711R;SLI---0770;1;1200;1000;975;650,680;45;GERB--1213_1200_1000;none;202307170000;202308181330;30;2
0090016200_08062023033200;0042259201;;0090016200;G034E;964001050R;SLI---2112;1;1206;1010;1085;188,225;0;GERB--0528_1206_1010;none;202307170000;202308181330;7;100
0090016200_08062023033852;0041647900;;0090016200;G034E;391015146R;SLI---0770;1;1200;1000;975;581,800;45;GERB--1213_1200_1000;none;202307170000;202308181330;32;2
0090016200_08062023033885;0041647900;;0090016200;G034E;391019476R;SLI---0770;1;1200;1000;975;569,900;45;GERB--1213_1200_1000;none;202307170000;202308181330;32;2
0090016200_08062023034126;0041647900;;0090016200;G034E;391009335R;SLI---0770;1;1200;1000;975;648,440;45;GERB--1213_1200_1000;none;202307170000;202308181330;30;2
