Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Oracle Linux Server 9.4")

CPU model: Intel(R) Xeon(R) CPU E5-2660 v4 @ 2.00GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 28 physical cores, 28 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  3597.906078017
SoftMemLimit  16
NumericFocus  1
Threads  1

Academic license 2690100 - for non-commercial use only - registered to ju___@uclm.es
Optimize a model with 21709 rows, 4916 columns and 97784 nonzeros
Model fingerprint: 0xefffefc2
Variable types: 72 continuous, 4844 integer (4844 binary)
Coefficient statistics:
  Matrix range     [1e+00, 7e+12]
  Objective range  [3e+08, 3e+09]
  Bounds range     [1e+03, 1e+04]
  RHS range        [1e+00, 2e+14]
Warning: Model contains large matrix coefficient range
Warning: Model contains large objective coefficients
Warning: Model contains large rhs

Loaded user MIP start with objective 8.1318e+10

Presolve removed 16737 rows and 3368 columns
Presolve time: 0.30s
Presolved: 4972 rows, 1548 columns, 16833 nonzeros
Variable types: 57 continuous, 1491 integer (1491 binary)

Root relaxation: objective 8.420480e+10, 821 iterations, 0.05 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
  8345  1595 8.4205e+10   72   44 8.3077e+10 8.4205e+10  1.36%  37.8  171s
  8375  1599 infeasible   74      8.3077e+10 8.4205e+10  1.36%  37.8  175s
  8608  1612 8.4205e+10   76   24 8.3077e+10 8.4205e+10  1.36%  38.0  180s
  8972  1610 8.4205e+10  100   17 8.3077e+10 8.4205e+10  1.36%  37.5  185s
  9239  1609 8.4205e+10   33   88 8.3077e+10 8.4205e+10  1.36%  38.1  190s
  9435  1692 8.4205e+10   32   51 8.3077e+10 8.4205e+10  1.36%  38.5  195s
  9732  1837 8.4205e+10  116   19 8.3077e+10 8.4205e+10  1.36%  38.2  200s
 10098  1875 8.4205e+10  125   15 8.3077e+10 8.4205e+10  1.36%  38.0  205s
 10202  1881 8.4205e+10  127   25 8.3077e+10 8.4205e+10  1.36%  38.0  237s
 10343  1884 8.4205e+10  121   31 8.3077e+10 8.4205e+10  1.36%  38.0  240s
 10675  1898 8.4205e+10  121   10 8.3077e+10 8.4205e+10  1.36%  38.1  245s
 10894  1899 8.4205e+10  126   16 8.3077e+10 8.4205e+10  1.36%  38.2  251s
 11039  1904 infeasible  118      8.3077e+10 8.4205e+10  1.36%  38.4  255s
 11304  1917 infeasible  124      8.3077e+10 8.4205e+10  1.36%  38.7  260s
 11485  1897 8.4205e+10  116   18 8.3077e+10 8.4205e+10  1.36%  39.0  265s
 11784  1912 8.4205e+10  120   26 8.3077e+10 8.4205e+10  1.36%  39.3  270s
 12096  1928 infeasible  129      8.3077e+10 8.4205e+10  1.36%  39.4  275s
 12286  1964 8.4205e+10  110   53 8.3077e+10 8.4205e+10  1.36%  39.7  280s
 12500  1992 8.4205e+10  113   38 8.3077e+10 8.4205e+10  1.36%  40.0  285s
 12710  1984 8.4205e+10  126   25 8.3077e+10 8.4205e+10  1.36%  40.2  292s
 12870  2000 8.4205e+10   91   86 8.3077e+10 8.4205e+10  1.36%  40.4  295s
 13061  2027 8.4205e+10  129   83 8.3077e+10 8.4205e+10  1.36%  40.7  300s
 13187  2035 8.4205e+10  107   54 8.3077e+10 8.4205e+10  1.36%  41.1  305s
 13369  2039 8.4205e+10  110   10 8.3077e+10 8.4205e+10  1.36%  41.4  310s
 13552  2047 infeasible  119      8.3077e+10 8.4205e+10  1.36%  41.4  315s
 13866  2039 infeasible  123      8.3077e+10 8.4205e+10  1.36%  41.4  320s
 14020  2049 8.4205e+10  129   38 8.3077e+10 8.4205e+10  1.36%  41.5  325s
 14162  2053 8.4205e+10  133   20 8.3077e+10 8.4205e+10  1.36%  41.8  330s
 14366  2089 8.4205e+10  114   84 8.3077e+10 8.4205e+10  1.36%  42.1  335s
 14605  2154 8.4205e+10  108   35 8.3077e+10 8.4205e+10  1.36%  42.3  340s
 14834  2187 8.4205e+10  111   20 8.3077e+10 8.4205e+10  1.36%  42.4  345s
 15125  2186 infeasible  105      8.3077e+10 8.4205e+10  1.36%  42.4  350s
 15310  2195 8.4205e+10  104   16 8.3077e+10 8.4205e+10  1.36%  42.5  355s
 15466  2185 8.4205e+10   98   39 8.3077e+10 8.4205e+10  1.36%  42.5  360s
 15565  2196 8.4205e+10  110   28 8.3077e+10 8.4205e+10  1.36%  42.5  365s
 15679  2206     cutoff  114      8.3077e+10 8.4205e+10  1.36%  42.6  370s
 15795  2214 8.4205e+10  125   39 8.3077e+10 8.4205e+10  1.36%  42.8  375s
 16037  2236 infeasible  134      8.3077e+10 8.4205e+10  1.36%  43.0  380s
 16227  2228 infeasible  133      8.3077e+10 8.4205e+10  1.36%  43.3  385s
 16464  2280 8.4205e+10  110   24 8.3077e+10 8.4205e+10  1.36%  43.6  390s
 16631  2303 8.4205e+10  106   27 8.3077e+10 8.4205e+10  1.36%  43.8  395s
 16804  2308 8.4205e+10  129   18 8.3077e+10 8.4205e+10  1.36%  44.0  400s
 17018  2322 8.4205e+10  138   15 8.3077e+10 8.4205e+10  1.36%  44.1  405s
 17211  2337 8.4205e+10  130   14 8.3077e+10 8.4205e+10  1.36%  44.4  411s
 17363  2339 infeasible  141      8.3077e+10 8.4205e+10  1.36%  44.6  415s
 17598  2322 infeasible  103      8.3077e+10 8.4205e+10  1.36%  44.8  420s
 17832  2338 8.4205e+10  121   37 8.3077e+10 8.4205e+10  1.36%  44.9  425s
 18002  2340 8.4205e+10   93   53 8.3077e+10 8.4205e+10  1.36%  45.1  430s
 18276  2358 8.4205e+10  104   21 8.3077e+10 8.4205e+10  1.36%  45.3  435s
 18489  2379 8.4205e+10   49   40 8.3077e+10 8.4205e+10  1.36%  45.3  440s
 18602  2404 infeasible   76      8.3077e+10 8.4205e+10  1.36%  45.7  445s
 18683  2413 8.4205e+10  112   14 8.3077e+10 8.4205e+10  1.36%  46.0  450s
 18792  2424 8.4205e+10   94   76 8.3077e+10 8.4205e+10  1.36%  46.3  455s
 18973  2443     cutoff  112      8.3077e+10 8.4205e+10  1.36%  46.4  460s
 19168  2434 infeasible  126      8.3077e+10 8.4205e+10  1.36%  46.6  465s
 19328  2520 8.4205e+10   45   38 8.3077e+10 8.4205e+10  1.36%  46.7  470s
 19460  2576 8.4205e+10   55   17 8.3077e+10 8.4205e+10  1.36%  46.9  475s
 19638  2656 8.4205e+10   67   34 8.3077e+10 8.4205e+10  1.36%  47.2  480s
 19787  2687 8.4205e+10   68   26 8.3077e+10 8.4205e+10  1.36%  47.5  485s
 19907  2727 infeasible   72      8.3077e+10 8.4205e+10  1.36%  47.5  490s
 20082  2796 8.4205e+10   65   24 8.3077e+10 8.4205e+10  1.36%  47.7  495s
 20124  2802 8.4205e+10   56   10 8.3077e+10 8.4205e+10  1.36%  47.8  500s
 20244  2862 8.4205e+10   68   42 8.3077e+10 8.4205e+10  1.36%  47.9  505s
 20345  2905 8.4205e+10   55   31 8.3077e+10 8.4205e+10  1.36%  48.2  510s
 20558  2948 8.4205e+10   77   65 8.3077e+10 8.4205e+10  1.36%  48.3  515s
 20764  3014 8.4205e+10   69   42 8.3077e+10 8.4205e+10  1.36%  48.5  520s
 20919  3053     cutoff   79      8.3077e+10 8.4205e+10  1.36%  48.8  525s
 21117  3095 8.4205e+10   80   52 8.3077e+10 8.4205e+10  1.36%  48.8  530s
 21183  3113 8.4205e+10   82   75 8.3077e+10 8.4205e+10  1.36%  49.0  535s
 21361  3129     cutoff   88      8.3077e+10 8.4205e+10  1.36%  49.3  540s
 21492  3166 8.4205e+10   66   26 8.3077e+10 8.4205e+10  1.36%  49.4  545s
 21694  3192 8.4205e+10   74   32 8.3077e+10 8.4205e+10  1.36%  49.6  550s
 21891  3214 8.4205e+10   72   16 8.3077e+10 8.4205e+10  1.36%  49.8  556s
 21998  3234 8.4205e+10   74   92 8.3077e+10 8.4205e+10  1.36%  49.9  560s
 22173  3282 infeasible   67      8.3077e+10 8.4205e+10  1.36%  50.1  565s
 22303  3314 infeasible   66      8.3077e+10 8.4205e+10  1.36%  50.2  570s
 22443  3326 8.4205e+10   74   40 8.3077e+10 8.4205e+10  1.36%  50.3  575s
 22484  3343 8.4205e+10   57   84 8.3077e+10 8.4205e+10  1.36%  50.4  580s
 22623  3414 infeasible   81      8.3077e+10 8.4205e+10  1.36%  50.4  585s
 22805  3480 8.4205e+10   49  118 8.3077e+10 8.4205e+10  1.36%  50.6  590s
 22912  3510 8.4205e+10   58   17 8.3077e+10 8.4205e+10  1.36%  51.0  595s
 23021  3532 infeasible   68      8.3077e+10 8.4205e+10  1.36%  51.3  600s
 23161  3570 8.4205e+10   49   12 8.3077e+10 8.4205e+10  1.36%  51.5  605s
 23374  3633 infeasible   60      8.3077e+10 8.4205e+10  1.36%  51.6  610s
 23538  3651 infeasible   66      8.3077e+10 8.4205e+10  1.36%  51.7  615s
 23739  3692 8.4205e+10   67   42 8.3077e+10 8.4205e+10  1.36%  51.7  620s
 23920  3733 8.4205e+10   68   25 8.3077e+10 8.4205e+10  1.36%  51.8  625s
 24058  3743 8.4205e+10   60   29 8.3077e+10 8.4205e+10  1.36%  51.8  630s
 24159  3748 8.4205e+10   67   25 8.3077e+10 8.4205e+10  1.36%  51.8  637s
 24181  3744 8.4205e+10   66   25 8.3077e+10 8.4205e+10  1.36%  51.9  640s
 24374  3803 8.4205e+10   52   25 8.3077e+10 8.4205e+10  1.36%  52.0  645s
 24532  3837 8.4205e+10   64   70 8.3077e+10 8.4205e+10  1.36%  52.0  650s
 24710  3927 8.4205e+10   75   31 8.3077e+10 8.4205e+10  1.36%  52.1  655s
 24835  3957 8.4205e+10   68   27 8.3077e+10 8.4205e+10  1.36%  52.3  660s
 25008  3990 8.4205e+10   70   19 8.3077e+10 8.4205e+10  1.36%  52.4  665s
 25140  4008 8.4205e+10   78   12 8.3077e+10 8.4205e+10  1.36%  52.4  670s
 25341  4063 8.4205e+10   77   19 8.3077e+10 8.4205e+10  1.36%  52.5  675s
 25510  4103 8.4205e+10   68   25 8.3077e+10 8.4205e+10  1.36%  52.5  680s
 25652  4107 infeasible   68      8.3077e+10 8.4205e+10  1.36%  52.7  685s
 25817  4134 8.4205e+10   67   29 8.3077e+10 8.4205e+10  1.36%  52.8  690s
 25932  4169 infeasible   68      8.3077e+10 8.4205e+10  1.36%  52.9  695s
 26073  4218 8.4205e+10   77   12 8.3077e+10 8.4205e+10  1.36%  53.0  700s
 26156  4249 8.4205e+10   78   22 8.3077e+10 8.4205e+10  1.36%  53.0  706s
 26229  4238 8.4205e+10   97   24 8.3077e+10 8.4205e+10  1.36%  53.0  710s
 26426  4270 8.4205e+10   73   19 8.3077e+10 8.4205e+10  1.36%  53.0  715s
 26604  4306 8.4205e+10   65   81 8.3077e+10 8.4205e+10  1.36%  53.2  720s
 26733  4335 8.4205e+10   66   20 8.3077e+10 8.4205e+10  1.36%  53.4  725s
 26916  4388 8.4205e+10   56   16 8.3077e+10 8.4205e+10  1.36%  53.5  730s
 27024  4422 8.4205e+10   62   21 8.3077e+10 8.4205e+10  1.36%  53.6  735s
 27182  4441     cutoff   71      8.3077e+10 8.4205e+10  1.36%  53.8  740s
 27365  4510 8.4205e+10   65   29 8.3077e+10 8.4205e+10  1.36%  53.9  745s
 27487  4538 8.4205e+10   70   34 8.3077e+10 8.4205e+10  1.36%  54.1  750s
 27662  4575 8.4205e+10   58   32 8.3077e+10 8.4205e+10  1.36%  54.2  755s
 27805  4614 8.4205e+10   63   61 8.3077e+10 8.4205e+10  1.36%  54.3  760s
 27934  4643 8.4205e+10   66   41 8.3077e+10 8.4205e+10  1.36%  54.4  765s
 28034  4661 8.4205e+10   68   56 8.3077e+10 8.4205e+10  1.36%  54.4  772s
 28112  4663 8.4205e+10   67   45 8.3077e+10 8.4205e+10  1.36%  54.5  775s
 28216  4679 infeasible   72      8.3077e+10 8.4205e+10  1.36%  54.7  780s
 28350  4692 infeasible   67      8.3077e+10 8.4205e+10  1.36%  54.8  785s
 28486  4736 infeasible   67      8.3077e+10 8.4205e+10  1.36%  55.0  790s
 28601  4783 8.4205e+10   68   45 8.3077e+10 8.4205e+10  1.36%  55.1  795s
 28768  4852 8.4205e+10   73   24 8.3077e+10 8.4205e+10  1.36%  55.3  800s
 28891  4863 infeasible   68      8.3077e+10 8.4205e+10  1.36%  55.5  805s
 29002  4892 8.4205e+10   62   70 8.3077e+10 8.4205e+10  1.36%  55.6  810s
 29167  4923 8.4205e+10   65   13 8.3077e+10 8.4205e+10  1.36%  55.7  815s
 29321  4937 infeasible   67      8.3077e+10 8.4205e+10  1.36%  56.0  820s
 29468  4950 8.4205e+10   63   52 8.3077e+10 8.4205e+10  1.36%  56.2  825s
 29610  4992 8.4205e+10   68   67 8.3077e+10 8.4205e+10  1.36%  56.4  830s
 29699  4996 8.4205e+10   59   34 8.3077e+10 8.4205e+10  1.36%  56.6  839s
 29700  4997 8.4205e+10   60   58 8.3077e+10 8.4205e+10  1.36%  56.6  840s
 29803  5014 8.4205e+10   74   22 8.3077e+10 8.4205e+10  1.36%  56.7  845s
 29949  5046 8.4205e+10   55   81 8.3077e+10 8.4205e+10  1.36%  56.9  850s
 30102  5113 8.4205e+10   67   21 8.3077e+10 8.4205e+10  1.36%  56.9  855s
 30257  5146 8.4205e+10   67   30 8.3077e+10 8.4205e+10  1.36%  57.1  860s
 30393  5178 8.4205e+10   67   57 8.3077e+10 8.4205e+10  1.36%  57.2  865s
 30547  5225 8.4205e+10   81   41 8.3077e+10 8.4205e+10  1.36%  57.3  870s
 30740  5250 8.4205e+10   74   35 8.3077e+10 8.4205e+10  1.36%  57.3  875s
 30847  5268 8.4205e+10   38   25 8.3077e+10 8.4205e+10  1.36%  57.5  880s
 31017  5370 8.4205e+10   67   37 8.3077e+10 8.4205e+10  1.36%  57.6  885s
 31133  5429 8.4205e+10   70   80 8.3077e+10 8.4205e+10  1.36%  57.6  890s
 31296  5522 8.4205e+10   58   54 8.3077e+10 8.4205e+10  1.36%  57.7  895s
 31397  5567 infeasible   65      8.3077e+10 8.4205e+10  1.36%  57.8  900s
 31630  5661 8.4205e+10  101    9 8.3077e+10 8.4205e+10  1.36%  57.7  905s
 31857  5650 infeasible   94      8.3077e+10 8.4205e+10  1.36%  57.6  910s
 31983  5706     cutoff   71      8.3077e+10 8.4205e+10  1.36%  57.7  915s
 32086  5716     cutoff   76      8.3077e+10 8.4205e+10  1.36%  57.9  920s
 32240  5723 8.4205e+10   71   44 8.3077e+10 8.4205e+10  1.36%  57.9  925s
 32253  5730 8.4205e+10   78   23 8.3077e+10 8.4205e+10  1.36%  57.9  930s
 32361  5770 8.4205e+10   74   28 8.3077e+10 8.4205e+10  1.36%  57.9  935s
 32514  5813 8.4205e+10   57   77 8.3077e+10 8.4205e+10  1.36%  58.0  940s
 32604  5873 8.4205e+10   58  115 8.3077e+10 8.4205e+10  1.36%  58.1  945s
 32772  5923 8.4205e+10   65   30 8.3077e+10 8.4205e+10  1.36%  58.2  950s
 32938  5969 infeasible   62      8.3077e+10 8.4205e+10  1.36%  58.4  955s
 33111  6042 infeasible   75      8.3077e+10 8.4205e+10  1.36%  58.5  960s
 33214  6089 8.4205e+10   72   69 8.3077e+10 8.4205e+10  1.36%  58.6  965s
 33376  6148 8.4205e+10   68   33 8.3077e+10 8.4205e+10  1.36%  58.7  970s
 33557  6182 infeasible   59      8.3077e+10 8.4205e+10  1.36%  58.9  975s
 33659  6202 infeasible   74      8.3077e+10 8.4205e+10  1.36%  59.0  980s
 33819  6222 infeasible   68      8.3077e+10 8.4205e+10  1.36%  59.1  985s
 33961  6260 infeasible   77      8.3077e+10 8.4205e+10  1.36%  59.2  990s
 34068  6289 infeasible   78      8.3077e+10 8.4205e+10  1.36%  59.3  995s
 34248  6303 8.4205e+10   71   33 8.3077e+10 8.4205e+10  1.36%  59.3 1000s
 34331  6312 8.4205e+10   76   26 8.3077e+10 8.4205e+10  1.36%  59.4 1007s
 34368  6309 8.4205e+10   76   65 8.3077e+10 8.4205e+10  1.36%  59.5 1010s
 34490  6355 8.4205e+10   66   20 8.3077e+10 8.4205e+10  1.36%  59.5 1015s
 34644  6376     cutoff   71      8.3077e+10 8.4205e+10  1.36%  59.6 1020s
 34784  6397 infeasible   64      8.3077e+10 8.4205e+10  1.36%  59.7 1025s
 34944  6405 8.4205e+10   64   36 8.3077e+10 8.4205e+10  1.36%  59.9 1030s
 35135  6422 infeasible   67      8.3077e+10 8.4205e+10  1.36%  59.9 1035s
 35212  6437 infeasible   64      8.3077e+10 8.4205e+10  1.36%  60.0 1040s
 35356  6529 8.4205e+10   74   53 8.3077e+10 8.4205e+10  1.36%  60.1 1045s
 35493  6602 8.4205e+10   68   29 8.3077e+10 8.4205e+10  1.36%  60.1 1050s
 35589  6638 8.4205e+10   64   83 8.3077e+10 8.4205e+10  1.36%  60.2 1055s
 35741  6710 8.4205e+10   84   23 8.3077e+10 8.4205e+10  1.36%  60.2 1060s
 35887  6754 infeasible   79      8.3077e+10 8.4205e+10  1.36%  60.2 1065s
 36005  6802 8.4205e+10   70   20 8.3077e+10 8.4205e+10  1.36%  60.3 1070s
 36165  6843 infeasible   77      8.3077e+10 8.4205e+10  1.36%  60.3 1075s
 36188  6858 8.4205e+10   72   28 8.3077e+10 8.4205e+10  1.36%  60.4 1083s
 36227  6883 8.4205e+10   80   46 8.3077e+10 8.4205e+10  1.36%  60.4 1085s
 36352  6942 8.4205e+10   80    2 8.3077e+10 8.4205e+10  1.36%  60.5 1090s
 36477  6981 infeasible   64      8.3077e+10 8.4205e+10  1.36%  60.5 1095s
 36641  7033 8.4205e+10   68   95 8.3077e+10 8.4205e+10  1.36%  60.6 1100s
 36761  7089 infeasible   64      8.3077e+10 8.4205e+10  1.36%  60.7 1105s
 36893  7127 infeasible   67      8.3077e+10 8.4205e+10  1.36%  60.8 1110s
 36963  7157 8.4205e+10   63   54 8.3077e+10 8.4205e+10  1.36%  61.0 1115s
 37140  7220 8.4205e+10   61   29 8.3077e+10 8.4205e+10  1.36%  61.0 1120s
 37295  7273 8.4205e+10   62   73 8.3077e+10 8.4205e+10  1.36%  61.2 1125s
 37432  7290 8.4205e+10   76   14 8.3077e+10 8.4205e+10  1.36%  61.3 1130s
 37602  7334     cutoff   87      8.3077e+10 8.4205e+10  1.36%  61.3 1135s
 37753  7373 infeasible   68      8.3077e+10 8.4205e+10  1.36%  61.3 1140s
 37946  7385 8.4205e+10   91   15 8.3077e+10 8.4205e+10  1.36%  61.2 1149s
 37947  7386 8.4205e+10   92   20 8.3077e+10 8.4205e+10  1.36%  61.2 1151s
 38154  7385 8.4205e+10   68   54 8.3077e+10 8.4205e+10  1.36%  61.1 1155s
 38273  7429 8.4205e+10   73  115 8.3077e+10 8.4205e+10  1.36%  61.3 1160s
 38379  7455     cutoff   79      8.3077e+10 8.4205e+10  1.36%  61.4 1165s
 38480  7496 8.4205e+10   68   43 8.3077e+10 8.4205e+10  1.36%  61.5 1170s
 38592  7532 8.4205e+10   69   16 8.3077e+10 8.4205e+10  1.36%  61.5 1175s
 38728  7574 8.4205e+10   68   48 8.3077e+10 8.4205e+10  1.36%  61.6 1180s
 38853  7611 infeasible   84      8.3077e+10 8.4205e+10  1.36%  61.8 1185s
 39003  7617 8.4205e+10   65   16 8.3077e+10 8.4205e+10  1.36%  61.8 1190s
 39114  7622     cutoff   60      8.3077e+10 8.4205e+10  1.36%  62.0 1195s
 39231  7635 8.4205e+10   61   11 8.3077e+10 8.4205e+10  1.36%  62.1 1200s
 39320  7649 8.4205e+10   79   24 8.3077e+10 8.4205e+10  1.36%  62.2 1205s
 39481  7702     cutoff   77      8.3077e+10 8.4205e+10  1.36%  62.2 1210s
 39626  7765 8.4205e+10   71   63 8.3077e+10 8.4205e+10  1.36%  62.2 1215s
 39629  7768 8.4205e+10   72   63 8.3077e+10 8.4205e+10  1.36%  62.2 1221s
 39668  7781 8.4205e+10   74   20 8.3077e+10 8.4205e+10  1.36%  62.2 1225s
 39828  7807 8.4205e+10   57   28 8.3077e+10 8.4205e+10  1.36%  62.3 1230s
 39972  7837     cutoff   67      8.3077e+10 8.4205e+10  1.36%  62.5 1235s
 40078  7847 infeasible   64      8.3077e+10 8.4205e+10  1.36%  62.5 1240s
 40227  7838 infeasible   70      8.3077e+10 8.4205e+10  1.36%  62.7 1245s
 40326  7833 8.4205e+10   68   74 8.3077e+10 8.4205e+10  1.36%  62.7 1250s
 40451  7899     cutoff   80      8.3077e+10 8.4205e+10  1.36%  62.9 1255s
 40605  7909 8.4205e+10   81   71 8.3077e+10 8.4205e+10  1.36%  63.0 1260s
 40736  7906 8.4205e+10   88   24 8.3077e+10 8.4205e+10  1.36%  63.1 1265s
 40840  7938 8.4205e+10   72   22 8.3077e+10 8.4205e+10  1.36%  63.2 1270s
 40970  7944     cutoff   84      8.3077e+10 8.4205e+10  1.36%  63.2 1275s
 41103  7965     cutoff   75      8.3077e+10 8.4205e+10  1.36%  63.3 1280s
 41171  7989 8.4205e+10   92   16 8.3077e+10 8.4205e+10  1.36%  63.3 1285s
 41274  7980 8.4205e+10   69   14 8.3077e+10 8.4205e+10  1.36%  63.4 1290s
 41411  7994 8.4205e+10   63   70 8.3077e+10 8.4205e+10  1.36%  63.6 1295s
 41542  8039 8.4205e+10   69   74 8.3077e+10 8.4205e+10  1.36%  63.6 1300s
 41583  8046 8.4205e+10   72   16 8.3077e+10 8.4205e+10  1.36%  63.7 1306s
 41677  8066 8.4205e+10   68   31 8.3077e+10 8.4205e+10  1.36%  63.8 1310s
 41800  8073 8.4205e+10   82   81 8.3077e+10 8.4205e+10  1.36%  63.8 1315s
 41937  8103     cutoff   64      8.3077e+10 8.4205e+10  1.36%  64.0 1320s
 42039  8124 8.4205e+10   67   38 8.3077e+10 8.4205e+10  1.36%  64.0 1325s
 42199  8173 8.4205e+10   55   17 8.3077e+10 8.4205e+10  1.36%  64.1 1330s
 42372  8230 8.4205e+10   57   12 8.3077e+10 8.4205e+10  1.36%  64.1 1335s
 42465  8259 8.4205e+10   69   49 8.3077e+10 8.4205e+10  1.36%  64.2 1340s
 42598  8288 8.4205e+10   63   49 8.3077e+10 8.4205e+10  1.36%  64.2 1348s
 42648  8306 8.4205e+10   75   51 8.3077e+10 8.4205e+10  1.36%  64.3 1350s
 42754  8316 infeasible   62      8.3077e+10 8.4205e+10  1.36%  64.4 1355s
 42883  8335 8.4205e+10   74   39 8.3077e+10 8.4205e+10  1.36%  64.4 1360s
 42997  8385 8.4205e+10   78   77 8.3077e+10 8.4205e+10  1.36%  64.5 1365s
