Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023022841;0028879100;;0090016200;G094R;756396833R;SLI---0601;3;1200;1000;750;225,120;45;GERB--1213_1200_1000;none;202306090000;202306261345;7;100
0090016200_08062023022866;0028879100;;0090016200;G094R;751324407R;SLI---0601;3;1200;1000;750;223,000;45;GERB--1213_1200_1000;none;202306090000;202306261345;6;100
0090016200_08062023024553;0028879100;;0090016200;G094R;755534768R;SLI---0130;2;800;600;560;182,000;42;GERB--0588_800_600;none;202306090000;202306261345;4;100
0090016200_08062023024649;0028879100;;0090016200;G094R;732596044R;CON-S-0130;2;780;570;478;180,000;47;GERB--3195_780_570;widthwise;202306090000;202306261345;5;4
0090016200_08062023024817;0028879100;;0090016200;G094R;984793355R;SLI---0130;2;800;600;560;413,960;42;GERB--0588_800_600;none;202306090000;202306261345;11;100
0090016200_08062023025598;0028879100;;0090016200;G094R;755263918R;SLI---2112;1;1206;1010;485;101,050;0;GERB--0528_1206_1010;none;202306090000;202306261345;8;100
0090016200_08062023026466;0028879100;;0090016200;G094R;997142884R;SLI---1200;1;1600;1200;930;470,000;45;GERB--1613_1600_1200;none;202306090000;202306261345;7;100
0090016200_08062023028101;0028879100;;0090016200;G094R;745946570R;SLI---0130;2;800;600;560;133,000;42;GERB--0588_800_600;none;202306090000;202306261345;4;100
0090016200_08062023028650;0028879100;;0090016200;G094R;745435428R;SLI---0130;1;800;600;560;117,200;42;GERB--0588_800_600;none;202306090000;202306261345;3;100
0090016200_08062023029121;0028879100;;0090016200;G094R;745982742R;SLI---0130;1;800;600;560;152,000;42;GERB--0588_800_600;none;202306090000;202306261345;6;100
0090016200_08062023030365;0028879100;;0090016200;G094R;762954924R;SLI---0130;2;800;600;560;223,040;42;GERB--0588_800_600;none;202306090000;202306261345;5;100
0090016200_08062023032121;0028879100;;0090016200;G094R;767156994R;SLI---0770;1;1200;1000;975;710,400;45;GERB--1213_1200_1000;none;202306090000;202306261345;19;100
0090016200_08062023032507;0028879100;;0090016200;G094R;776499979R;SLI---0770;3;1200;1000;975;286,200;45;GERB--1213_1200_1000;none;202306090000;202306261345;5;100
0090016200_08062023032927;0028879100;;0090016200;G094R;668627894R;SLI---0770;4;1200;1000;975;186,360;45;GERB--1213_1200_1000;none;202306090000;202306261345;3;100
0090016200_08062023033047;0028879100;;0090016200;G094R;756506185R;SLI---0770;3;1200;1000;975;537,800;45;GERB--1213_1200_1000;none;202306090000;202306261345;11;100
0090016200_08062023033544;0028879100;;0090016200;G114S;658683476R;SLI---0130;12;800;600;560;48,500;42;GERB--0588_800_600;none;202306090000;202306261345;2;100
0090016200_08062023033822;0028879100;;0090016200;G114S;762946347R;SLI---0130;1;800;600;560;199,280;42;GERB--0588_800_600;none;202306090000;202306261345;5;100
0090016200_08062023033879;0028879100;;0090016200;G094R;668A64922R;SLI---2112;1;1206;1010;385;86,500;0;GERB--0528_1206_1010;none;202306090000;202306261345;20;100
0090016200_08062023034325;0028879100;;0090016200;G094R;767181375R;SLI---0770;1;1200;1000;975;711,900;45;GERB--1213_1200_1000;none;202306090000;202306261345;19;100
0090016200_08062023034586;0028879100;;0090016200;G094R;984788655R;CON-S-0130;1;780;570;478;318,880;47;GERB--3195_780_570;widthwise;202306090000;202306261345;9;4
