Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Oracle Linux Server 9.4")

CPU model: Intel(R) Xeon(R) CPU E5-2660 v4 @ 2.00GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 28 physical cores, 28 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  3599.374167438
SoftMemLimit  16
NumericFocus  1
Threads  1

Academic license 2690100 - for non-commercial use only - registered to ju___@uclm.es
Optimize a model with 1785 rows, 480 columns and 6060 nonzeros
Model fingerprint: 0x4086ff65
Variable types: 24 continuous, 456 integer (456 binary)
Coefficient statistics:
  Matrix range     [1e+00, 2e+13]
  Objective range  [5e+09, 7e+09]
  Bounds range     [2e+03, 1e+04]
  RHS range        [1e+00, 2e+14]
Warning: Model contains large matrix coefficient range
Warning: Model contains large objective coefficients
Warning: Model contains large rhs
Found heuristic solution: objective -0.0000000
Presolve removed 338 rows and 12 columns
Presolve time: 0.04s
Presolved: 1447 rows, 468 columns, 6036 nonzeros
Variable types: 24 continuous, 444 integer (444 binary)

Root relaxation: objective 7.591680e+10, 166 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 27368  2114 7.5917e+10   62   25 7.1251e+10 7.5917e+10  6.55%  28.1  140s
 28208  2162 infeasible   58      7.1251e+10 7.5917e+10  6.55%  28.3  145s
 28940  2312 7.5917e+10   58   24 7.1251e+10 7.5917e+10  6.55%  28.6  150s
 29768  2390 7.5917e+10   63   13 7.1251e+10 7.5917e+10  6.55%  28.8  155s
 30461  2461 7.5917e+10   53   22 7.1251e+10 7.5917e+10  6.55%  28.9  160s
 31144  2540 infeasible   66      7.1251e+10 7.5917e+10  6.55%  29.1  165s
 31875  2623 7.5917e+10   56   17 7.1251e+10 7.5917e+10  6.55%  29.3  170s
 32679  2657 infeasible   66      7.1251e+10 7.5917e+10  6.55%  29.5  175s
 33353  2665 7.5917e+10   56    9 7.1251e+10 7.5917e+10  6.55%  29.7  180s
 34108  2704 infeasible   56      7.1251e+10 7.5917e+10  6.55%  29.9  185s
 34935  2825 7.5917e+10   50   18 7.1251e+10 7.5917e+10  6.55%  30.0  190s
 35613  2905 7.5917e+10   53   14 7.1251e+10 7.5917e+10  6.55%  30.1  195s
 36415  2959 7.5917e+10   48   13 7.1251e+10 7.5917e+10  6.55%  30.3  200s
 37162  3062 infeasible   56      7.1251e+10 7.5917e+10  6.55%  30.4  205s
 37885  3107 7.5917e+10   52   21 7.1251e+10 7.5917e+10  6.55%  30.6  210s
 38558  3141 7.5917e+10   43   22 7.1251e+10 7.5917e+10  6.55%  30.7  215s
 39251  3260 infeasible   57      7.1251e+10 7.5917e+10  6.55%  30.9  220s
 39974  3307 7.5917e+10   52   17 7.1251e+10 7.5917e+10  6.55%  31.1  225s
 40757  3332 infeasible   50      7.1251e+10 7.5917e+10  6.55%  31.2  230s
 41467  3378 infeasible   61      7.1251e+10 7.5917e+10  6.55%  31.3  235s
 42228  3443 7.5917e+10   49   10 7.1251e+10 7.5917e+10  6.55%  31.4  240s
 42931  3468 infeasible   53      7.1251e+10 7.5917e+10  6.55%  31.6  245s
 43621  3576 7.5917e+10   59   34 7.1251e+10 7.5917e+10  6.55%  31.7  250s
 44337  3619 infeasible   63      7.1251e+10 7.5917e+10  6.55%  31.9  255s
 44901  3685 7.5917e+10   59    9 7.1251e+10 7.5917e+10  6.55%  32.0  260s
 45576  3756 7.5917e+10   45   18 7.1251e+10 7.5917e+10  6.55%  32.1  265s
 46265  3850 infeasible   54      7.1251e+10 7.5917e+10  6.55%  32.2  270s
 47012  3899 7.5917e+10   55   15 7.1251e+10 7.5917e+10  6.55%  32.4  275s
 47670  3991 7.5917e+10   52   21 7.1251e+10 7.5917e+10  6.55%  32.5  280s
 48376  3989 infeasible   52      7.1251e+10 7.5917e+10  6.55%  32.6  285s
 49021  3972 infeasible   51      7.1251e+10 7.5917e+10  6.55%  32.7  290s
 49839  4019 7.5917e+10   57   16 7.1251e+10 7.5917e+10  6.55%  32.8  295s
 50562  4046 infeasible   70      7.1251e+10 7.5917e+10  6.55%  32.9  300s
 51268  4104 7.5917e+10   56   19 7.1251e+10 7.5917e+10  6.55%  32.9  305s
 51941  4185 infeasible   57      7.1251e+10 7.5917e+10  6.55%  32.9  310s
 52582  4257 7.5917e+10   52   10 7.1251e+10 7.5917e+10  6.55%  33.0  315s
 53479  4406 infeasible   59      7.1251e+10 7.5917e+10  6.55%  33.0  320s
 54229  4414 infeasible   64      7.1251e+10 7.5917e+10  6.55%  33.1  325s
 54910  4511 7.5917e+10   52   44 7.1251e+10 7.5917e+10  6.55%  33.2  330s
 55561  4544 infeasible   56      7.1251e+10 7.5917e+10  6.55%  33.2  335s
 56259  4582 7.5917e+10   52   16 7.1251e+10 7.5917e+10  6.55%  33.3  340s
 56880  4573 infeasible   59      7.1251e+10 7.5917e+10  6.55%  33.4  345s
 57551  4658 infeasible   57      7.1251e+10 7.5917e+10  6.55%  33.5  350s
 58200  4717 infeasible   65      7.1251e+10 7.5917e+10  6.55%  33.6  355s
 58879  4748 7.5917e+10   65   30 7.1251e+10 7.5917e+10  6.55%  33.6  360s
 59523  4774 7.5917e+10   54   24 7.1251e+10 7.5917e+10  6.55%  33.7  365s
 60121  4778 infeasible   55      7.1251e+10 7.5917e+10  6.55%  33.7  370s
 60859  4810 infeasible   58      7.1251e+10 7.5917e+10  6.55%  33.8  375s
 61455  4906 7.5917e+10   53   28 7.1251e+10 7.5917e+10  6.55%  33.9  380s
 62194  5019 infeasible   62      7.1251e+10 7.5917e+10  6.55%  33.9  385s
 62882  5107 7.5917e+10   59   23 7.1251e+10 7.5917e+10  6.55%  33.9  390s
 63556  5101 infeasible   55      7.1251e+10 7.5917e+10  6.55%  34.0  395s
 64253  5106 7.5917e+10   56   20 7.1251e+10 7.5917e+10  6.55%  34.0  400s
 64945  5124 infeasible   66      7.1251e+10 7.5917e+10  6.55%  34.1  405s
 65641  5160 infeasible   60      7.1251e+10 7.5917e+10  6.55%  34.1  410s
 66300  5161 infeasible   61      7.1251e+10 7.5917e+10  6.55%  34.2  415s
 66929  5210 7.5917e+10   59    6 7.1251e+10 7.5917e+10  6.55%  34.2  420s
 67569  5272 infeasible   53      7.1251e+10 7.5917e+10  6.55%  34.2  425s
 68099  5290 infeasible   52      7.1251e+10 7.5917e+10  6.55%  34.2  430s
 68860  5371 infeasible   54      7.1251e+10 7.5917e+10  6.55%  34.3  435s
 69581  5426 7.5917e+10   55   25 7.1251e+10 7.5917e+10  6.55%  34.4  440s
 70042  5455 7.5917e+10   56   18 7.1251e+10 7.5917e+10  6.55%  34.4  445s
 70816  5459 7.5917e+10   49   54 7.1251e+10 7.5917e+10  6.55%  34.6  450s
 71337  5596 7.5917e+10   55    9 7.1251e+10 7.5917e+10  6.55%  34.6  455s
 71900  5715 7.5917e+10   47   27 7.1251e+10 7.5917e+10  6.55%  34.6  460s
 72597  5831 7.5917e+10   50   26 7.1251e+10 7.5917e+10  6.55%  34.6  465s
 73227  5893 infeasible   52      7.1251e+10 7.5917e+10  6.55%  34.7  470s
 73815  6011 infeasible   45      7.1251e+10 7.5917e+10  6.55%  34.7  475s
 74432  6146 7.5917e+10   62   14 7.1251e+10 7.5917e+10  6.55%  34.8  480s
 75131  6188 7.5917e+10   61   12 7.1251e+10 7.5917e+10  6.55%  34.8  485s
 75701  6240 7.5917e+10   46   29 7.1251e+10 7.5917e+10  6.55%  34.8  490s
 76228  6221 7.5917e+10   43    8 7.1251e+10 7.5917e+10  6.55%  34.9  495s
 76926  6310 infeasible   58      7.1251e+10 7.5917e+10  6.55%  34.9  500s
 77587  6457 infeasible   57      7.1251e+10 7.5917e+10  6.55%  34.9  505s
 78169  6497 infeasible   59      7.1251e+10 7.5917e+10  6.55%  35.0  510s
 78726  6532 infeasible   51      7.1251e+10 7.5917e+10  6.55%  35.1  515s
 79360  6574 7.5917e+10   51   13 7.1251e+10 7.5917e+10  6.55%  35.1  520s
 79909  6621 infeasible   53      7.1251e+10 7.5917e+10  6.55%  35.2  525s
 80434  6644 7.5917e+10   46   12 7.1251e+10 7.5917e+10  6.55%  35.2  530s
 81063  6675 infeasible   53      7.1251e+10 7.5917e+10  6.55%  35.3  535s
 81681  6757 7.5917e+10   53   16 7.1251e+10 7.5917e+10  6.55%  35.3  540s
 82261  6911 7.5917e+10   60   18 7.1251e+10 7.5917e+10  6.55%  35.3  545s
 82888  6942 infeasible   65      7.1251e+10 7.5917e+10  6.55%  35.4  550s
 83455  6981 7.5917e+10   60   24 7.1251e+10 7.5917e+10  6.55%  35.4  555s
 84044  7046 infeasible   52      7.1251e+10 7.5917e+10  6.55%  35.4  560s
 84668  7118 infeasible   53      7.1251e+10 7.5917e+10  6.55%  35.4  565s
 85157  7145 7.5917e+10   59   15 7.1251e+10 7.5917e+10  6.55%  35.5  570s
 85889  7175 7.5917e+10   48   13 7.1251e+10 7.5917e+10  6.55%  35.5  575s
 86467  7201 7.5917e+10   67   12 7.1251e+10 7.5917e+10  6.55%  35.5  580s
 86941  7271 7.5917e+10   57   33 7.1251e+10 7.5917e+10  6.55%  35.5  585s
 87721  7333 infeasible   61      7.1251e+10 7.5917e+10  6.55%  35.6  590s
 88229  7317 infeasible   57      7.1251e+10 7.5917e+10  6.55%  35.6  595s
 88772  7318 infeasible   60      7.1251e+10 7.5917e+10  6.55%  35.6  600s
 89399  7400 7.5917e+10   58   38 7.1251e+10 7.5917e+10  6.55%  35.7  605s
 89903  7420 infeasible   55      7.1251e+10 7.5917e+10  6.55%  35.7  610s
 90483  7501 7.5917e+10   45   13 7.1251e+10 7.5917e+10  6.55%  35.8  615s
 90912  7510 7.5917e+10   52   10 7.1251e+10 7.5917e+10  6.55%  35.8  620s
 91505  7535 infeasible   57      7.1251e+10 7.5917e+10  6.55%  35.8  625s
 92060  7646 7.5917e+10   52   29 7.1251e+10 7.5917e+10  6.55%  35.8  630s
 92648  7734 infeasible   52      7.1251e+10 7.5917e+10  6.55%  35.9  635s
 93139  7777 infeasible   57      7.1251e+10 7.5917e+10  6.55%  35.9  640s
 93714  7915 7.5917e+10   59    9 7.1251e+10 7.5917e+10  6.55%  35.9  645s
 94315  7953 7.5917e+10   52   16 7.1251e+10 7.5917e+10  6.55%  35.9  650s
 94898  8027 7.5917e+10   56   19 7.1251e+10 7.5917e+10  6.55%  35.9  655s
 95461  8099 infeasible   64      7.1251e+10 7.5917e+10  6.55%  35.9  660s
 96056  8146 7.5917e+10   51   14 7.1251e+10 7.5917e+10  6.55%  35.9  665s
 96605  8225 7.5917e+10   56    9 7.1251e+10 7.5917e+10  6.55%  36.0  670s
 97155  8283 7.5917e+10   59    9 7.1251e+10 7.5917e+10  6.55%  36.0  675s
 97724  8322 7.5917e+10   46   10 7.1251e+10 7.5917e+10  6.55%  36.0  680s
 98333  8371 infeasible   58      7.1251e+10 7.5917e+10  6.55%  36.0  685s
 98867  8430 7.5917e+10   51   29 7.1251e+10 7.5917e+10  6.55%  36.1  690s
 99494  8451 7.5917e+10   60   10 7.1251e+10 7.5917e+10  6.55%  36.1  695s
 100056  8566 7.5917e+10   67   30 7.1251e+10 7.5917e+10  6.55%  36.1  700s
 100666  8712 infeasible   65      7.1251e+10 7.5917e+10  6.55%  36.1  705s
 101259  8759 7.5917e+10   59   11 7.1251e+10 7.5917e+10  6.55%  36.2  710s
 101846  8790 7.5917e+10   59   12 7.1251e+10 7.5917e+10  6.55%  36.2  715s
 102472  8811 7.5917e+10   63   16 7.1251e+10 7.5917e+10  6.55%  36.2  720s
 102963  8878 7.5917e+10   58   18 7.1251e+10 7.5917e+10  6.55%  36.2  725s
 103615  9006 7.5917e+10   64   26 7.1251e+10 7.5917e+10  6.55%  36.3  730s
 104165  9064 infeasible   66      7.1251e+10 7.5917e+10  6.55%  36.3  735s
 104645  9133 7.5917e+10   68   11 7.1251e+10 7.5917e+10  6.55%  36.3  740s
 105191  9177 7.5917e+10   65   36 7.1251e+10 7.5917e+10  6.55%  36.3  745s
 105799  9223 7.5917e+10   65   19 7.1251e+10 7.5917e+10  6.55%  36.4  750s
 106379  9284 infeasible   68      7.1251e+10 7.5917e+10  6.55%  36.4  755s
 106832  9345 7.5917e+10   56    7 7.1251e+10 7.5917e+10  6.55%  36.4  760s
 107207  9330 infeasible   73      7.1251e+10 7.5917e+10  6.55%  36.5  765s
 107792  9415 7.5917e+10   54   46 7.1251e+10 7.5917e+10  6.55%  36.5  770s
 108435  9497 7.5917e+10   70   24 7.1251e+10 7.5917e+10  6.55%  36.5  775s
 108957  9535 infeasible   58      7.1251e+10 7.5917e+10  6.55%  36.5  780s
 109543  9613 infeasible   65      7.1251e+10 7.5917e+10  6.55%  36.5  785s
 110116  9686 7.5917e+10   55   15 7.1251e+10 7.5917e+10  6.55%  36.6  790s
 110540  9710 7.5917e+10   51   26 7.1251e+10 7.5917e+10  6.55%  36.6  795s
 111168  9756 7.5917e+10   57   13 7.1251e+10 7.5917e+10  6.55%  36.6  800s
 111677  9827 infeasible   56      7.1251e+10 7.5917e+10  6.55%  36.7  805s
 112313  9894 7.5917e+10   46   22 7.1251e+10 7.5917e+10  6.55%  36.7  810s
 112779  9948 7.5917e+10   53   10 7.1251e+10 7.5917e+10  6.55%  36.7  815s
 113326  9949 7.5917e+10   54   36 7.1251e+10 7.5917e+10  6.55%  36.7  820s
 113901  9990 7.5917e+10   56   28 7.1251e+10 7.5917e+10  6.55%  36.7  826s
 114377 10019 7.5917e+10   57   12 7.1251e+10 7.5917e+10  6.55%  36.8  830s
 114900 10046 7.5917e+10   60   15 7.1251e+10 7.5917e+10  6.55%  36.8  835s
 115482 10128 7.5917e+10   52   17 7.1251e+10 7.5917e+10  6.55%  36.8  840s
 116011 10177 infeasible   57      7.1251e+10 7.5917e+10  6.55%  36.8  845s
 116509 10213 7.5917e+10   56   19 7.1251e+10 7.5917e+10  6.55%  36.8  850s
 117026 10254 7.5917e+10   55   18 7.1251e+10 7.5917e+10  6.55%  36.8  855s
 117498 10313 7.5917e+10   53   18 7.1251e+10 7.5917e+10  6.55%  36.8  860s
 118081 10345 infeasible   55      7.1251e+10 7.5917e+10  6.55%  36.9  865s
 118661 10433 7.5917e+10   66   16 7.1251e+10 7.5917e+10  6.55%  36.9  871s
 119136 10451 7.5917e+10   54   26 7.1251e+10 7.5917e+10  6.55%  36.9  875s
 119577 10476 infeasible   56      7.1251e+10 7.5917e+10  6.55%  36.9  880s
 120185 10502 infeasible   59      7.1251e+10 7.5917e+10  6.55%  37.0  885s
 120752 10691 infeasible   53      7.1251e+10 7.5917e+10  6.55%  37.0  890s
 121229 10764 7.5917e+10   46   21 7.1251e+10 7.5917e+10  6.55%  37.0  895s
 121936 10885 7.5917e+10   49   18 7.1251e+10 7.5917e+10  6.55%  37.0  900s
 122347 10912 7.5917e+10   52   20 7.1251e+10 7.5917e+10  6.55%  37.0  905s
 123042 10975 7.5917e+10   47   11 7.1251e+10 7.5917e+10  6.55%  37.1  910s
 123582 11043 7.5917e+10   48   13 7.1251e+10 7.5917e+10  6.55%  37.1  915s
 124126 11099 7.5917e+10   52   18 7.1251e+10 7.5917e+10  6.55%  37.1  920s
 124545 11154 7.5917e+10   63   16 7.1251e+10 7.5917e+10  6.55%  37.1  925s
 125161 11198 7.5917e+10   47   11 7.1251e+10 7.5917e+10  6.55%  37.2  930s
 125620 11265 infeasible   60      7.1251e+10 7.5917e+10  6.55%  37.2  935s
 126197 11362 7.5917e+10   61   13 7.1251e+10 7.5917e+10  6.55%  37.2  940s
 126829 11394 7.5917e+10   62   20 7.1251e+10 7.5917e+10  6.55%  37.2  945s
 127361 11462 infeasible   70      7.1251e+10 7.5917e+10  6.55%  37.2  950s
 127893 11574 7.5917e+10   68   32 7.1251e+10 7.5917e+10  6.55%  37.2  955s
 128515 11668 infeasible   61      7.1251e+10 7.5917e+10  6.55%  37.3  960s
 129028 11717 7.5917e+10   64   21 7.1251e+10 7.5917e+10  6.55%  37.3  965s
 129564 11739 infeasible   65      7.1251e+10 7.5917e+10  6.55%  37.3  970s
 130105 11754 7.5917e+10   54   15 7.1251e+10 7.5917e+10  6.55%  37.4  975s
 130627 11785 infeasible   72      7.1251e+10 7.5917e+10  6.55%  37.4  980s
 131043 11826 infeasible   62      7.1251e+10 7.5917e+10  6.55%  37.4  985s
 131574 11863 7.5917e+10   53   12 7.1251e+10 7.5917e+10  6.55%  37.4  990s
 132043 11950 infeasible   66      7.1251e+10 7.5917e+10  6.55%  37.5  995s
 132681 11977 7.5917e+10   62   19 7.1251e+10 7.5917e+10  6.55%  37.5 1001s
 133168 12034 7.5917e+10   56   12 7.1251e+10 7.5917e+10  6.55%  37.5 1005s
 133743 12041 7.5917e+10   64   22 7.1251e+10 7.5917e+10  6.55%  37.5 1010s
 134301 12057 infeasible   63      7.1251e+10 7.5917e+10  6.55%  37.6 1015s
 134850 12056 infeasible   60      7.1251e+10 7.5917e+10  6.55%  37.6 1020s
 135437 12080 infeasible   58      7.1251e+10 7.5917e+10  6.55%  37.6 1025s
 136006 12115 infeasible   52      7.1251e+10 7.5917e+10  6.55%  37.6 1030s
 136505 12136 infeasible   61      7.1251e+10 7.5917e+10  6.55%  37.6 1035s
 136964 12135 7.5917e+10   53   12 7.1251e+10 7.5917e+10  6.55%  37.6 1040s
 137485 12222 7.5917e+10   51   29 7.1251e+10 7.5917e+10  6.55%  37.7 1045s
 138023 12250 infeasible   56      7.1251e+10 7.5917e+10  6.55%  37.7 1050s
 138583 12300 7.5917e+10   61   10 7.1251e+10 7.5917e+10  6.55%  37.7 1055s
 139036 12333 7.5917e+10   43   14 7.1251e+10 7.5917e+10  6.55%  37.7 1060s
 139661 12373 infeasible   65      7.1251e+10 7.5917e+10  6.55%  37.7 1065s
 140162 12373 infeasible   53      7.1251e+10 7.5917e+10  6.55%  37.7 1070s
 140829 12508 infeasible   67      7.1251e+10 7.5917e+10  6.55%  37.8 1075s
 141347 12542 7.5917e+10   61   16 7.1251e+10 7.5917e+10  6.55%  37.7 1080s
 141914 12623 7.5917e+10   50   40 7.1251e+10 7.5917e+10  6.55%  37.8 1086s
 142403 12730 7.5917e+10   55   13 7.1251e+10 7.5917e+10  6.55%  37.8 1090s
 143051 12754 7.5917e+10   50   21 7.1251e+10 7.5917e+10  6.55%  37.8 1095s
 143560 12783 7.5917e+10   54   28 7.1251e+10 7.5917e+10  6.55%  37.8 1100s
 144130 12825 7.5917e+10   62   11 7.1251e+10 7.5917e+10  6.55%  37.8 1105s
 144617 12822 7.5917e+10   53   16 7.1251e+10 7.5917e+10  6.55%  37.8 1110s
 145309 12876 7.5917e+10   47   28 7.1251e+10 7.5917e+10  6.55%  37.8 1115s
 145807 12964 7.5917e+10   50   26 7.1251e+10 7.5917e+10  6.55%  37.8 1120s
 146485 13040 7.5917e+10   66   10 7.1251e+10 7.5917e+10  6.55%  37.8 1125s
 146909 13028 infeasible   60      7.1251e+10 7.5917e+10  6.55%  37.8 1130s
 147463 13090 7.5917e+10   58   22 7.1251e+10 7.5917e+10  6.55%  37.8 1135s
 148065 13142 infeasible   58      7.1251e+10 7.5917e+10  6.55%  37.8 1140s
 148605 13172 7.5917e+10   64    6 7.1251e+10 7.5917e+10  6.55%  37.9 1145s
 148990 13229 infeasible   63      7.1251e+10 7.5917e+10  6.55%  37.9 1150s
 149685 13291 7.5917e+10   57   39 7.1251e+10 7.5917e+10  6.55%  37.9 1155s
 150197 13281 7.5917e+10   62   21 7.1251e+10 7.5917e+10  6.55%  37.9 1160s
 150772 13296 7.5917e+10   60   12 7.1251e+10 7.5917e+10  6.55%  37.9 1165s
 151316 13320 infeasible   57      7.1251e+10 7.5917e+10  6.55%  37.9 1170s
 151733 13319 7.5917e+10   55   38 7.1251e+10 7.5917e+10  6.55%  37.9 1175s
 152384 13348 7.5917e+10   62   11 7.1251e+10 7.5917e+10  6.55%  37.9 1180s
 152771 13382 7.5917e+10   57   33 7.1251e+10 7.5917e+10  6.55%  37.9 1185s
 153423 13439 7.5917e+10   59   10 7.1251e+10 7.5917e+10  6.55%  37.9 1190s
 153832 13478 7.5917e+10   57   22 7.1251e+10 7.5917e+10  6.55%  37.9 1195s
 154341 13484 infeasible   63      7.1251e+10 7.5917e+10  6.55%  38.0 1200s
 154875 13482 infeasible   58      7.1251e+10 7.5917e+10  6.55%  37.9 1205s
 155421 13512 7.5917e+10   61   13 7.1251e+10 7.5917e+10  6.55%  38.0 1210s
 155889 13562 7.5917e+10   56   39 7.1251e+10 7.5917e+10  6.55%  38.0 1215s
 156365 13576 infeasible   53      7.1251e+10 7.5917e+10  6.55%  38.0 1220s
 156967 13658 7.5917e+10   40   51 7.1251e+10 7.5917e+10  6.55%  38.0 1225s
 157426 13721 7.5917e+10   50   12 7.1251e+10 7.5917e+10  6.55%  38.0 1230s
 158036 13798 7.5917e+10   48   25 7.1251e+10 7.5917e+10  6.55%  38.0 1236s
 158385 13831 infeasible   59      7.1251e+10 7.5917e+10  6.55%  38.1 1240s
 159081 13827 7.5917e+10   58   18 7.1251e+10 7.5917e+10  6.55%  38.1 1245s
 159507 13820 7.5917e+10   64   23 7.1251e+10 7.5917e+10  6.55%  38.1 1250s
 160125 13898 7.5917e+10   56   25 7.1251e+10 7.5917e+10  6.55%  38.1 1255s
 160578 13973 infeasible   57      7.1251e+10 7.5917e+10  6.55%  38.1 1260s
 160961 14000 7.5917e+10   59    8 7.1251e+10 7.5917e+10  6.55%  38.1 1265s
 161580 14039 7.5917e+10   63   15 7.1251e+10 7.5917e+10  6.55%  38.1 1270s
 162207 14101 7.5917e+10   62   26 7.1251e+10 7.5917e+10  6.55%  38.1 1275s
 162675 14135 7.5917e+10   53   49 7.1251e+10 7.5917e+10  6.55%  38.2 1280s
 163214 14148 7.5917e+10   42   22 7.1251e+10 7.5917e+10  6.55%  38.2 1285s
 163761 14256 infeasible   56      7.1251e+10 7.5917e+10  6.55%  38.2 1290s
 164339 14301 infeasible   65      7.1251e+10 7.5917e+10  6.55%  38.2 1295s
 164934 14386 infeasible   52      7.1251e+10 7.5917e+10  6.55%  38.2 1300s
 165555 14466 infeasible   48      7.1251e+10 7.5917e+10  6.55%  38.2 1305s
 166065 14560 7.5917e+10   42   16 7.1251e+10 7.5917e+10  6.55%  38.2 1310s
 166572 14601 7.5917e+10   47   22 7.1251e+10 7.5917e+10  6.55%  38.2 1315s
 167320 14671 7.5917e+10   51   18 7.1251e+10 7.5917e+10  6.55%  38.2 1320s
 167863 14708 7.5917e+10   46   34 7.1251e+10 7.5917e+10  6.55%  38.2 1325s
