Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090018000_08062023010731;0043339700;;0090018000;X1;769364393R;SLI---0770;5;1200;1000;975;132,804;45;GERB--1213_1200_1000;none;202307260000;202307270750;1;100
0090018000_08062023010812;0043339700;;0090018000;X1;462678493R;SLI---1271;1;1600;1200;975;246,900;45;GERB--1613_1600_1200;none;202307260000;202307270750;4;100
0090018000_08062023011071;0043339700;;0090018000;X1;850448064R;ECA---0021;1;1200;1000;459;64,650;0;GERB--3551_1200_1000;none;202307250000;202307260750;7;100
0090018000_08062023011313;0043339700;;0090018000;X1;484717353R;ECA---0021;1;1200;1000;359;51,500;0;GERB--3551_1200_1000;none;202307250000;202307260750;14;100
0090018000_08062023011832;0043339700;;0090018000;X1;620936395R;SLI---0771;1;1200;1000;975;149,310;45;GERB--1213_1200_1000;none;202307260000;202307270750;2;100
0090018000_08062023011861;0043339700;;0090018000;X1;909006477R;SLI---0770;6;1200;1000;975;142,590;45;GERB--1213_1200_1000;none;202307260000;202307270750;2;100
0090018000_08062023011956;0043339700;;0090018000;X1;620846124R;SLI---0770;1;1200;1000;975;191,520;45;GERB--1213_1200_1000;none;202307260000;202307270750;5;100
0090018000_08062023012172;0043339700;;0090018000;X1;682406061R;ECA---0021;1;1200;1000;459;48,560;0;GERB--3551_1200_1000;none;202307250000;202307260750;4;100
0090018000_08062023012544;0043339700;;0090018000;X1;769121432R;ECA---0021;1;1200;1000;943;88,470;0;GERB--3551_1200_1000;none;202307250000;202307260750;3;100
0090018000_08062023012978;0043339700;;0090018000;X1;638A89206R;ECA---0021;1;1200;1000;1057;125,190;0;GERB--3551_1200_1000;none;202307260000;202307270750;4;100
0090018000_08062023013012;0043339700;;0090018000;X1;769346765R;SLI---0770;2;1200;1000;975;152,112;45;GERB--1213_1200_1000;none;202307260000;202307270750;2;100
0090018000_08062023013477;0043339700;;0090018000;X1;969105550R;SLI---0770;1;1200;1000;975;161,480;45;GERB--1213_1200_1000;none;202307250000;202307260750;4;100
0090018000_08062023013833;0043339700;;0090018000;X1;620727808R;SLI---1271;1;1600;1200;975;166,392;45;GERB--1613_1600_1200;none;202307250000;202307260750;1;100
0090018000_08062023014083;0043339700;;0090018000;X1;849E56652R;ECA---0021;1;1200;1000;259;20,658;0;GERB--3551_1200_1000;none;202307250000;202307260750;16;100
0090018000_08062023014409;0043339700;;0090018000;X1;748144265R;SLI---1271;1;1600;1200;975;245,000;45;GERB--1613_1600_1200;none;202307260000;202307270750;3;100
0090018000_08062023014505;0043339700;;0090018000;X1;850700639R;SLI---1271;2;1600;1200;975;187,720;45;GERB--1613_1600_1200;none;202307260000;202307270750;3;100
0090018000_08062023014534;0043339700;;0090018000;X1;682605480R;ECA---0021;1;1200;1000;459;44,640;0;GERB--3551_1200_1000;none;202307250000;202307260750;19;100
0090018000_08062023014644;0043339700;;0090018000;X1;985P07857R;ECA---0021;1;1200;1000;459;37,350;0;GERB--3551_1200_1000;none;202307250000;202307260750;11;100
