Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090017100_14062023010981;0021448500;;0090017100;171GC120;769131995R;SFDA--4143;1;1200;1000;930;171,520;45;GERB--1213_1200_1000;none;202307040000;202307110845;2;100
0090017100_14062023011362;0021448500;;0090017100;171GC120;769166740R;SFDA--4144;3;1200;1000;930;166,585;45;GERB--1213_1200_1000;none;202307040000;202307111105;1;100
0090017100_14062023011792;0021448500;;0090017100;171GC120;767481698R;SLI---0770;3;1200;1000;975;147,268;45;GERB--1213_1200_1000;none;202307040000;202307110845;1;100
0090017100_14062023014595;0021448500;;0090017100;171C12B;638432274R;SLI---0770;1;1200;1000;975;162,120;45;GERB--1213_1200_1000;none;202307040000;202307110845;2;100
0090017100_14062023014691;0021448500;;0090017100;171GC120;739197210R;SLI---2112;1;1206;1010;1085;98,300;0;GERB--0528_1206_1010;none;202307040000;202307110845;3;100
0090017100_14062023014791;0021448500;;0090017100;171GC120;764634320R;SLI---0770;3;1200;1000;975;165,050;45;GERB--1213_1200_1000;none;202307040000;202307110845;3;100
0090017100_14062023015292;0021448500;;0090017100;171C12B;638459209R;SLI---0770;1;1200;1000;975;167,000;45;GERB--1213_1200_1000;none;202307040000;202307110845;2;100
0090017100_14062023015504;0021448500;;0090017100;171C12;969814760R;ECM---6846;2;1800;1200;1050;169,148;45;GERB--0088_1800_1200;none;202307040000;202307111105;2;100
0090017100_14062023015536;0021448500;;0090017100;171GC120;739197210R;SLI---2112;1;1206;1010;1085;98,300;0;GERB--0528_1206_1010;none;202307040000;202307111730;3;100
0090017100_14062023016286;0021448500;;0090017100;171GC120;769365492R;SFDA--4147;1;1200;1000;930;130,780;45;GERB--1213_1200_1000;none;202307040000;202307111730;1;100
0090017100_14062023016543;0021448500;;0090017100;171GC120;769131995R;SFDA--4143;2;1200;1000;930;171,520;45;GERB--1213_1200_1000;none;202307040000;202307111730;2;100
0090017100_14062023016884;0021448500;;0090017100;171GC120;769F54021R;SLI---2112;1;1206;1010;1185;186,300;0;GERB--0528_1206_1010;none;202307050000;202307121105;3;100
0090017100_14062023017017;0021448500;;0090017100;171GC120;769134991R;SFDA--4143;1;1200;1000;930;173,080;45;GERB--1213_1200_1000;none;202307040000;202307111730;2;100
0090017100_14062023018621;0021448500;;0090017100;171GC120;769131995R;SFDA--4143;1;1200;1000;930;171,520;45;GERB--1213_1200_1000;none;202307040000;202307111105;2;100
0090017100_14062023018978;0021448500;;0090017100;171C12B;738556700R;SFDA--4808;1;1200;1000;930;163,540;45;GERB--1213_1200_1000;none;202307040000;202307111730;2;100
0090017100_14062023019595;0021448500;;0090017100;171GC120;769141573R;SFDA--4143;1;1200;1000;930;171,040;45;GERB--1213_1200_1000;none;202307040000;202307110845;2;100
0090017100_14062023020786;0021448500;;0090017100;171C12;788B38419R;SLI---2112;1;1206;1010;1085;109,400;0;GERB--0528_1206_1010;none;202307040000;202307111730;2;100
0090017100_14062023020966;0021448500;;0090017100;171GC120;769121938R;SFDA--9116;2;1200;1000;975;164,054;45;GERB--1213_1200_1000;none;202307040000;202307110845;1;100
0090017100_14062023021507;0021448500;;0090017100;171C12;638742087R;SLI---2112;1;1206;1010;385;50,740;0;GERB--0528_1206_1010;none;202307040000;202307111730;12;100
0090017100_14062023024148;0021448500;;0090017100;171GC120;769121938R;SFDA--9116;8;1200;1000;975;164,054;45;GERB--1213_1200_1000;none;202307040000;202307111730;1;100
0090017100_14062023024540;0021448500;;0090017100;171GC120;764623592R;SLI---0770;9;1200;1000;975;164,350;45;GERB--1213_1200_1000;none;202307040000;202307111730;3;100
0090017100_14062023025583;0021448500;;0090017100;171GC120;769112853R;SFDA--9116;7;1200;1000;975;164,054;45;GERB--1213_1200_1000;none;202307040000;202307111730;1;100
0090017100_14062023026277;0021448500;;0090017100;171GC120;769112853R;SFDA--9116;1;1200;1000;975;164,054;45;GERB--1213_1200_1000;none;202307040000;202307110845;1;100
0090017100_14062023027273;0021448500;;0090017100;171C12B;738544891R;SFDA--4808;1;1200;1000;930;163,540;45;GERB--1213_1200_1000;none;202307040000;202307111730;2;100
