Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016900_14062023016922;0001925700;;0090016900;GRE1;682110657R;SLI---2112;3;1206;1010;1181;99,400;0;GERB--0528_1206_1010;none;202307240000;202307270020;5;100
0090016900_14062023017180;0001925700;;0090016900;GRE1;682608914R;SLI---2112;1;1206;1010;982;112,200;0;GERB--0528_1206_1010;none;202307240000;202307270020;19;100
0090016900_14062023017661;0001925700;;0090016900;169GD-60;969100607R;SFDA--0123;4;1600;1200;750;144,160;45;GERB--1613_1600_1200;none;202307240000;202307270020;2;100
0090016900_14062023019519;0001925700;;0090016900;169GD-60;689217140R;SFDA--3075;1;1200;1000;750;121,600;45;GERB--1213_1200_1000;none;202307250000;202307281320;2;100
0090016900_14062023021327;0001925700;;0090016900;169GD-60;969109292R;SFDA--0123;13;1600;1200;750;144,040;45;GERB--1613_1600_1200;none;202307240000;202307270020;2;100
0090016900_14062023021590;0001925700;;0090016900;GRE1;682608914R;SLI---2112;2;1206;1010;783;89,000;0;GERB--0528_1206_1010;none;202307240000;202307270020;19;100
0090016900_14062023021652;0001925700;;0090016900;169GD-50;243220253R;SLI---2112;4;1206;1010;1085;99,500;0;GERB--0528_1206_1010;none;202307240000;202307270020;5;100
0090016900_14062023021732;0001925700;;0090016900;GRE1;684308585R;SLI---2112;2;1206;1010;585;82,400;0;GERB--0528_1206_1010;none;202307240000;202307270020;10;100
0090016900_14062023024124;0001925700;;0090016900;GRE1;682117308R;SLI---2112;2;1206;1010;1181;93,720;0;GERB--0528_1206_1010;none;202307240000;202307270020;4;100
0090016900_14062023025441;0001925700;;0090016900;GRE1;684300207R;SLI---2112;1;1206;1010;385;50,900;0;GERB--0528_1206_1010;none;202307240000;202307270020;10;100
0090016900_14062023025473;0001925700;;0090016900;169GD-60;689217140R;SFDA--3075;2;1200;1000;750;121,600;45;GERB--1213_1200_1000;none;202307240000;202307270020;2;100
0090016900_14062023028415;0001925700;;0090016900;GRE1;682100879R;SLI---2112;1;1206;1010;485;55,900;0;GERB--0528_1206_1010;none;202307240000;202307270020;16;100
0090016900_14062023031125;0001925700;;0090016900;GRE1;682110275R;SLI---2112;3;1206;1010;485;50,860;0;GERB--0528_1206_1010;none;202307240000;202307270020;11;100
0090016900_14062023031260;0001925700;;0090016900;169GD-60;681085612R;SFDA--9768;1;1200;1000;975;160,170;45;GERB--1213_1200_1000;none;202307240000;202307270020;8;100
0090016900_14062023032897;0001925700;;0090016900;169GD-60;969106938R;SFDA--0123;3;1600;1200;750;142,948;45;GERB--1613_1600_1200;none;202307240000;202307270020;2;100
0090016900_14062023032921;0001925700;;0090016900;GRE1;682111907R;SLI---2112;1;1206;1010;485;51,840;0;GERB--0528_1206_1010;none;202307240000;202307270020;13;100
0090016900_14062023033599;0001925700;;0090016900;169GD-60;969106938R;SFDA--0123;4;1600;1200;750;142,948;45;GERB--1613_1600_1200;none;202307240000;202307271320;2;100
0090016900_14062023034229;0001925700;;0090016900;GRE1;682608971R;SLI---2112;3;1206;1010;783;89,000;0;GERB--0528_1206_1010;none;202307240000;202307270020;19;100
0090016900_14062023036084;0001925700;;0090016900;169GD-60;243220173R;SFDA--3080;5;1200;1000;750;127,800;45;GERB--1213_1200_1000;none;202307240000;202307270020;3;100
0090016900_14062023037268;0001925700;;0090016900;GRE1;241385333R;SLI---2112;1;1206;1010;485;65,250;0;GERB--0528_1206_1010;none;202307240000;202307270020;22;100
0090016900_14062023039274;0001925700;;0090016900;GRE1;687421079R;SLI---2112;2;1206;1010;285;40,400;0;GERB--0528_1206_1010;none;202307240000;202307270020;15;100
0090016900_14062023039762;0001925700;;0090016900;169GD-50;242100018R;SLI---2112;2;1206;1010;1185;270,150;0;GERB--0528_1206_1010;none;202307240000;202307270020;15;100
0090016900_14062023041500;0001925700;;0090016900;GRE1;682205490R;ECA---0021;1;1200;1000;445;35,800;0;GERB--3551_1200_1000;none;202307240000;202307270020;8;100
0090016900_14062023044079;0001925700;;0090016900;GRE1;280384883R;SLI---2112;1;1206;1010;485;81,100;0;GERB--0528_1206_1010;none;202307240000;202307270020;7;100
