Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090018000_08062023011798;0043339700;;0090018000;X1;251632713R;ECA---0021;1;1200;1000;459;47,250;0;GERB--3551_1200_1000;none;202307120000;202307130750;6;100
0090018000_08062023011881;0043339700;;0090018000;X1;623108550R;SLI---0770;1;1200;1000;975;160,680;45;GERB--1213_1200_1000;none;202307120000;202307130750;3;100
0090018000_08062023011957;0043339700;;0090018000;X1;769151408R;SLI---0770;2;1200;1000;975;134,920;45;GERB--1213_1200_1000;none;202307130000;202307140750;1;100
0090018000_08062023011978;0043339700;;0090018000;X1;769362610R;SLI---0601;2;1200;1000;750;106,030;45;GERB--1213_1200_1000;none;202307130000;202307140750;2;100
0090018000_08062023012025;0043339700;;0090018000;X1;638754730R;ECA---0021;1;1200;1000;1057;114,480;0;GERB--3551_1200_1000;none;202307120000;202307130750;4;100
0090018000_08062023012115;0043339700;;0090018000;X1;623103505R;SLI---0770;1;1200;1000;975;153,088;45;GERB--1213_1200_1000;none;202307120000;202307130750;2;100
0090018000_08062023012340;0043339700;;0090018000;X1;768511707R;ECA---0021;1;1200;1000;459;64,840;0;GERB--3551_1200_1000;none;202307120000;202307130750;7;100
0090018000_08062023012712;0043339700;;0090018000;X1;849934312R;SLI---0771;1;1200;1000;975;155,680;45;GERB--1213_1200_1000;none;202307130000;202307140750;4;100
0090018000_08062023012821;0043339700;;0090018000;X1;623103138R;SLI---0770;2;1200;1000;975;153,088;45;GERB--1213_1200_1000;none;202307120000;202307130750;2;100
0090018000_08062023013122;0043339700;;0090018000;X1;769166933R;SLI---0770;2;1200;1000;975;134,920;45;GERB--1213_1200_1000;none;202307130000;202307140750;1;100
0090018000_08062023013285;0043339700;;0090018000;X1;620846124R;SLI---0770;1;1200;1000;975;191,520;45;GERB--1213_1200_1000;none;202307120000;202307130750;5;100
0090018000_08062023013829;0043339700;;0090018000;X1;969105550R;SLI---0770;1;1200;1000;975;161,480;45;GERB--1213_1200_1000;none;202307130000;202307140750;4;100
0090018000_08062023013926;0043339700;;0090018000;X1;462678493R;SLI---1271;1;1600;1200;975;246,900;45;GERB--1613_1600_1200;none;202307120000;202307130750;4;100
0090018000_08062023013935;0043339700;;0090018000;X1;620905631R;SLI---0760;1;1200;1000;930;153,068;45;GERB--1213_1200_1000;none;202307120000;202307130750;3;100
0090018000_08062023014003;0043339700;;0090018000;X1;620727808R;SLI---1271;7;1600;1200;975;166,392;45;GERB--1613_1600_1200;none;202307130000;202307140750;1;100
0090018000_08062023014072;0043339700;;0090018000;X1;484725090R;ECA---0021;1;1200;1000;1057;101,550;0;GERB--3551_1200_1000;none;202307120000;202307130750;3;100
0090018000_08062023014183;0043339700;;0090018000;X1;969419281R;ECA---0021;1;1200;1000;1057;82,200;0;GERB--3551_1200_1000;none;202307120000;202307130750;5;100
